Hours_Studied,Attendance,bool_Extracurricular_Activities,Sleep_Hours,Previous_Scores,bool_Internet_Access,Tutoring_Sessions,School_Type_Private,School_Type_Public,Physical_Activity,numeric_Parental_Education_Level,numeric_Distance_from_Home,Exam_Score,numeric_Parental_Involvement,numeric_Access_to_Resources,numeric_Motivation_Level,numeric_Family_Income,numeric_Teacher_Quality,numeric_Peer_Influence,numeric_Learning_Disabilities
21,70,True,4,94,True,0,True,False,2,1,2,65,0,2,1,0,2,0,False
17,78,False,8,88,True,0,False,True,3,0,0,65,1,2,1,0,1,-1,False
17,75,True,6,80,False,1,True,False,5,0,1,65,1,2,1,0,1,1,False
21,99,False,8,85,True,4,False,True,4,0,1,73,1,1,2,1,1,1,False
11,76,True,7,71,False,1,False,True,2,1,0,62,1,1,1,1,0,0,False
12,63,True,5,69,True,0,False,True,2,1,1,60,1,2,0,1,2,-1,False
16,64,True,9,58,True,1,False,True,3,1,1,61,0,1,0,1,1,1,False
19,84,True,8,90,True,2,True,False,3,2,2,67,0,1,2,0,1,0,False
22,84,False,8,69,False,3,True,False,4,1,0,70,2,1,1,1,2,0,False
29,77,False,6,85,True,1,False,True,1,1,0,69,0,2,1,1,1,1,False
25,77,True,8,65,False,0,False,True,5,1,2,66,1,0,2,1,1,1,False
19,62,False,5,90,True,2,False,True,3,1,1,64,1,1,0,0,2,1,False
20,81,True,4,55,True,1,True,False,2,2,1,68,2,1,1,2,1,1,False
14,80,True,5,81,True,1,False,True,4,2,2,67,2,1,1,0,1,1,False
20,66,False,6,90,True,0,False,True,1,1,0,64,1,1,2,1,1,0,False
18,64,True,6,83,True,2,False,True,2,1,0,65,1,1,2,0,1,1,False
22,65,True,6,85,True,2,False,True,3,2,0,66,0,2,1,2,1,1,True
23,84,True,6,78,True,2,False,True,2,0,1,68,2,1,0,0,0,-1,False
29,68,True,4,53,True,1,True,False,4,0,2,66,1,2,1,1,1,-1,False
19,70,False,7,63,False,3,False,True,5,0,0,63,1,1,0,0,0,0,False
22,67,False,7,86,True,1,False,True,3,0,1,63,0,1,0,0,1,1,False
24,98,True,6,97,True,1,False,True,4,1,2,74,2,1,1,1,1,1,False
18,94,True,9,77,True,1,False,True,2,1,1,70,1,2,0,1,2,1,False
21,69,True,7,86,True,2,True,False,3,0,0,68,2,2,1,0,1,0,False
20,73,True,7,84,True,0,False,True,4,2,1,66,1,1,1,1,1,0,False
21,68,False,8,100,True,0,False,True,4,0,2,63,1,0,0,1,1,1,False
15,80,False,5,90,True,4,False,True,3,1,2,67,0,2,1,0,1,1,False
20,61,False,7,81,True,1,False,True,3,0,1,62,1,1,1,1,0,0,False
23,87,False,8,56,True,1,False,True,3,2,1,71,2,2,1,1,2,1,False
29,81,False,7,68,True,2,False,True,4,2,0,72,2,1,1,1,1,0,False
26,96,True,5,63,False,1,True,False,2,2,0,72,1,1,1,2,1,1,False
33,67,True,6,93,True,0,False,True,3,0,2,68,1,1,2,0,2,0,False
15,92,True,7,72,True,1,False,True,5,0,0,66,1,0,0,1,1,-1,False
25,92,False,4,77,True,0,False,True,3,0,0,70,1,1,1,0,1,1,False
21,65,True,5,98,False,2,True,False,4,2,0,66,1,0,2,0,1,1,False
33,76,True,10,92,True,1,True,False,3,2,0,72,1,1,0,2,1,1,False
15,67,True,8,89,True,0,False,True,4,0,1,64,2,1,0,2,2,0,False
16,71,False,8,51,True,0,False,True,2,2,2,61,1,1,1,0,1,-1,False
7,82,True,8,56,True,0,True,False,2,0,2,62,2,2,1,0,1,-1,False
17,76,False,7,87,True,1,False,True,4,0,0,68,1,2,2,1,2,1,False
15,98,True,8,71,True,1,False,True,3,0,0,68,0,1,0,1,1,1,False
21,65,False,9,56,True,1,False,True,5,0,1,63,0,1,2,1,1,1,False
22,99,True,8,87,True,1,True,False,4,0,1,70,1,0,0,1,1,0,False
31,69,True,7,60,True,1,False,True,3,2,0,68,2,0,1,0,1,0,False
26,91,True,7,79,True,1,True,False,5,0,0,72,2,1,1,0,1,0,False
17,74,True,8,87,True,4,False,True,3,1,0,67,1,1,1,0,0,1,False
15,66,False,6,80,False,1,True,False,1,1,0,61,0,2,1,0,1,0,False
23,94,False,8,100,False,0,False,True,3,2,0,69,0,1,1,0,1,0,False
12,72,True,6,72,True,2,True,False,2,0,1,61,1,0,2,0,2,-1,False
31,86,True,6,66,True,3,False,True,3,1,1,75,2,2,1,1,1,1,False
27,83,False,5,60,True,0,False,True,2,1,1,68,2,0,1,2,0,0,False
17,79,True,6,75,True,1,False,True,4,0,0,65,1,0,0,1,2,0,False
28,89,True,10,97,True,3,False,True,6,0,0,75,1,2,2,1,0,-1,False
19,64,False,6,99,True,1,False,True,3,1,0,64,0,1,1,1,1,1,False
27,87,False,8,77,True,1,False,True,4,0,1,70,1,1,1,0,2,0,False
10,96,False,6,80,False,0,False,True,4,0,1,67,2,2,1,1,1,0,False
16,62,True,7,79,True,2,False,True,3,0,0,63,1,1,0,1,1,0,False
20,89,True,4,58,True,1,False,True,3,0,2,67,1,1,1,1,1,1,False
17,77,True,5,53,True,2,False,True,3,1,0,86,0,2,1,2,1,0,False
24,76,False,6,72,True,3,False,True,3,0,1,67,0,2,2,1,2,0,True
14,65,False,5,59,True,1,False,True,4,2,2,63,2,1,0,2,1,1,False
19,80,False,7,94,True,0,False,True,3,1,1,66,1,1,1,1,0,0,False
23,79,False,5,81,True,1,True,False,3,0,0,67,1,1,1,1,1,0,False
24,91,False,7,52,True,0,False,True,4,1,0,69,1,1,0,2,2,0,False
13,70,False,6,81,True,2,False,True,2,2,0,66,2,2,1,1,0,1,False
11,79,True,7,81,True,1,False,True,2,0,1,64,1,1,1,2,1,0,False
28,100,True,6,72,True,1,False,True,2,2,0,73,2,0,1,0,1,-1,False
22,87,False,8,83,True,1,False,True,1,1,2,66,0,1,0,0,1,0,False
16,94,False,9,93,True,1,False,True,4,2,0,68,1,1,0,0,1,-1,False
29,77,True,8,88,True,0,False,True,4,1,1,70,2,0,0,1,2,1,False
27,62,True,5,63,True,4,False,True,4,0,0,67,1,2,0,2,1,-1,False
20,65,False,6,74,True,0,True,False,3,1,1,62,1,0,0,1,1,1,False
32,68,False,8,97,True,1,False,True,2,0,0,68,1,0,2,0,1,1,False
31,76,True,9,91,True,1,True,False,4,2,0,72,1,2,1,0,1,0,False
19,94,False,8,51,True,3,True,False,5,2,0,69,0,1,1,1,0,1,False
26,74,False,5,89,True,3,True,False,2,0,0,66,0,0,0,2,2,-1,False
24,86,False,6,59,True,1,False,True,3,0,1,70,2,2,1,0,1,1,False
28,88,False,8,79,True,0,False,True,3,0,2,71,2,1,1,1,1,1,False
14,83,True,7,90,True,0,False,True,3,1,0,65,1,1,1,0,0,-1,False
24,74,True,6,78,True,3,False,True,3,1,0,70,2,1,1,0,2,1,False
26,83,False,7,70,False,2,False,True,4,0,1,65,0,0,2,1,2,-1,True
9,74,False,7,66,True,1,True,False,3,0,2,62,1,2,0,2,2,0,False
13,63,True,5,65,True,2,True,False,2,0,2,62,2,1,1,2,1,0,False
8,100,True,8,92,True,1,False,True,3,2,1,70,2,1,1,1,2,0,False
18,65,True,6,91,False,5,True,False,3,1,0,66,1,2,1,0,1,0,False
24,63,True,7,91,True,4,True,False,4,0,0,67,2,0,0,0,1,1,False
29,95,False,9,64,True,1,False,True,3,0,0,72,1,0,1,1,2,1,False
20,72,True,7,90,True,0,True,False,3,2,0,66,2,0,0,0,2,-1,False
30,86,True,8,52,True,2,False,True,2,1,1,68,1,0,1,1,1,-1,True
12,73,False,5,60,True,1,False,True,4,0,1,62,2,1,1,0,1,-1,False
10,76,True,8,76,True,2,True,False,3,2,1,64,0,1,1,2,2,1,True
20,70,False,8,70,True,0,False,True,5,2,0,65,1,1,1,0,1,0,False
22,74,True,6,56,True,4,False,True,3,2,1,66,1,0,0,1,2,-1,False
20,76,False,7,52,True,2,True,False,3,0,0,64,1,0,1,0,2,0,False
8,89,True,7,81,True,4,False,True,3,1,0,67,1,2,0,0,1,0,False
19,80,True,7,66,True,4,False,True,4,1,0,69,2,1,0,1,1,-1,False
12,98,True,8,51,True,0,False,True,5,2,1,68,2,1,1,1,0,1,False
24,62,False,6,72,True,2,False,True,4,0,0,64,1,1,2,0,0,0,False
22,80,True,7,65,True,2,True,False,2,0,1,68,2,1,1,2,1,0,False
14,83,True,9,79,True,1,False,True,3,0,0,64,0,0,1,1,0,1,False
17,97,False,9,96,True,0,False,True,1,2,0,71,1,2,2,2,1,-1,False
14,62,True,8,65,True,3,False,True,2,0,2,61,2,2,0,0,1,-1,False
20,83,False,7,100,True,4,False,True,3,1,0,68,0,1,1,0,1,-1,False
14,70,True,9,54,False,3,False,True,1,1,0,64,2,1,1,1,1,1,False
23,95,True,7,86,True,3,False,True,4,2,2,72,1,1,1,0,1,1,True
17,61,True,7,87,True,5,False,True,3,0,0,65,1,1,2,1,1,0,False
15,89,True,6,71,True,1,False,True,4,0,0,68,1,1,1,1,2,1,False
19,97,True,8,64,True,2,False,True,3,0,0,71,2,0,1,0,2,1,False
17,78,False,8,98,True,2,True,False,2,0,0,66,1,1,0,1,1,1,False
13,62,False,7,99,True,4,False,True,1,2,1,63,0,2,1,1,0,1,False
32,97,False,5,82,True,1,False,True,3,0,1,74,1,2,1,1,1,0,False
20,79,True,7,87,False,2,True,False,4,0,0,66,2,0,0,1,2,0,True
16,61,False,8,91,True,2,False,True,3,1,1,63,1,0,2,1,2,0,False
21,88,True,6,90,True,2,True,False,4,0,1,72,2,1,2,2,1,0,False
19,79,False,7,100,True,1,False,True,2,1,2,69,1,2,0,2,2,1,False
19,65,True,9,91,True,1,False,True,4,1,0,67,1,2,1,1,2,1,False
24,69,False,5,83,True,3,True,False,3,0,0,66,0,2,0,0,1,0,False
25,63,False,7,69,True,0,True,False,5,0,1,64,2,1,1,0,2,-1,False
17,83,False,9,80,True,4,False,True,2,1,0,67,0,1,1,1,2,-1,False
17,85,False,7,94,True,4,False,True,3,1,0,69,1,0,2,0,1,1,False
6,93,False,7,52,True,0,False,True,2,1,0,64,1,1,2,1,1,0,False
11,94,True,8,66,False,1,False,True,4,0,0,65,1,0,2,2,0,0,False
28,85,True,7,98,True,2,True,False,1,0,0,72,1,2,1,0,2,1,True
30,61,True,8,90,True,2,False,True,2,0,1,66,0,2,1,0,2,-1,False
19,88,False,7,59,True,2,False,True,3,1,0,66,1,0,1,0,1,0,False
23,77,True,7,51,True,1,True,False,3,1,1,67,2,2,1,0,0,1,False
22,83,True,8,83,True,1,True,False,3,2,1,69,1,1,2,2,1,-1,True
38,86,True,7,79,True,3,False,True,3,0,0,73,0,2,0,0,1,-1,False
27,74,False,6,54,True,3,False,True,3,1,0,69,1,2,1,1,1,0,False
19,97,False,8,98,True,1,True,False,4,0,0,68,1,0,1,0,1,0,True
14,65,True,7,81,True,1,False,True,3,0,1,61,0,1,1,0,1,1,False
10,87,True,6,83,False,0,False,True,4,0,0,63,1,0,1,0,1,1,False
21,60,True,8,93,True,0,False,True,2,0,2,63,1,2,0,0,1,1,False
15,97,True,9,67,True,1,False,True,2,1,0,68,0,1,1,0,2,0,False
11,65,False,7,78,True,2,False,True,3,2,0,63,1,2,1,0,1,0,False
16,64,True,7,79,True,3,True,False,4,2,0,66,2,1,1,1,1,1,True
14,73,True,5,98,True,2,False,True,4,0,1,65,2,1,1,0,1,-1,False
30,75,False,7,57,True,0,False,True,1,1,0,68,2,2,2,0,1,0,True
25,69,True,7,88,True,0,False,True,4,1,0,66,1,1,2,0,1,-1,False
20,83,False,7,79,False,2,False,True,5,2,1,66,0,0,0,1,1,1,False
29,78,False,6,92,True,2,True,False,4,0,0,70,2,1,1,0,1,-1,False
20,61,True,8,92,True,0,False,True,2,0,0,61,0,0,1,1,1,-1,False
15,73,True,7,51,True,2,True,False,3,0,1,61,1,0,1,0,2,-1,False
29,92,True,10,63,True,1,True,False,4,0,1,71,1,1,2,0,2,-1,False
23,88,True,7,59,True,1,False,True,2,0,0,67,0,1,1,1,1,-1,False
14,89,True,4,73,True,2,False,True,3,1,0,70,2,2,1,1,2,-1,False
19,88,False,5,95,True,2,True,False,4,1,1,69,2,1,1,0,1,-1,False
15,72,False,8,50,True,2,False,True,4,0,0,65,2,2,1,1,1,0,False
12,64,True,6,74,True,0,False,True,2,0,1,61,2,0,2,1,1,1,False
26,71,False,6,94,True,3,False,True,4,2,0,68,1,0,0,0,1,1,False
31,93,True,5,96,True,2,False,True,2,0,0,74,2,0,1,0,1,1,False
12,99,False,6,83,True,1,False,True,3,0,0,67,1,1,0,1,1,-1,False
23,80,True,7,91,True,5,False,True,1,0,0,70,1,1,0,2,1,-1,False
16,60,True,8,66,True,1,True,False,2,0,1,59,0,1,0,2,2,0,True
17,66,False,5,64,True,0,True,False,2,1,0,64,2,2,0,1,2,0,False
16,73,True,8,52,True,2,False,True,4,1,0,66,2,1,1,1,2,1,False
15,83,True,5,75,True,1,False,True,3,0,2,63,0,0,1,1,1,0,False
20,63,True,8,73,True,0,False,True,3,1,0,61,0,0,0,2,1,0,False
15,98,True,8,69,True,2,False,True,4,0,1,68,0,2,0,0,1,0,False
22,75,False,6,56,True,3,True,False,3,0,2,65,1,1,0,1,1,1,False
20,97,False,5,62,True,1,True,False,4,0,2,69,1,2,1,1,1,0,False
19,91,True,8,60,True,2,True,False,4,0,1,68,2,0,1,0,1,0,False
15,90,True,6,97,True,2,False,True,2,0,0,69,1,0,0,2,2,1,False
17,84,True,7,98,True,1,False,True,2,1,2,67,1,0,2,0,2,0,False
25,85,False,8,50,True,1,False,True,1,1,1,70,2,2,2,2,1,0,False
23,86,True,8,59,True,1,False,True,3,2,1,68,1,1,0,0,1,0,False
14,85,False,6,94,True,0,False,True,4,1,0,67,1,1,0,2,1,1,False
21,82,False,7,52,True,4,False,True,3,0,2,67,2,1,1,0,1,0,False
25,99,True,6,97,True,0,False,True,3,1,1,75,2,1,2,1,1,1,False
10,89,True,8,69,True,3,False,True,4,1,1,63,0,0,0,0,1,-1,False
23,91,False,9,77,True,1,False,True,5,0,0,70,0,1,2,0,1,1,False
16,95,True,6,88,True,2,False,True,4,0,0,70,1,0,0,2,2,1,False
23,69,True,7,62,True,1,False,True,4,0,2,64,1,2,1,1,1,0,True
15,63,False,8,55,True,0,False,True,3,1,0,59,1,0,0,1,0,0,False
9,79,False,7,90,True,1,False,True,3,0,0,63,1,0,2,2,0,0,False
10,81,True,8,99,False,2,False,True,4,2,1,67,2,1,1,1,1,1,False
20,93,True,7,83,True,0,True,False,2,0,0,68,0,2,1,1,1,-1,True
22,78,True,5,91,True,0,True,False,3,2,0,68,1,1,0,1,2,-1,False
15,83,False,7,97,True,2,True,False,2,0,0,97,1,1,1,0,2,0,False
24,81,False,9,61,True,1,False,True,4,1,0,66,1,0,1,0,0,1,False
10,62,False,7,68,True,3,False,True,3,2,0,61,1,0,2,1,1,0,False
20,85,False,9,61,True,2,False,True,3,1,0,70,2,1,2,2,1,1,False
13,93,True,4,53,True,1,False,True,1,2,0,65,0,0,2,1,0,1,False
16,66,True,8,87,True,3,False,True,2,0,1,64,0,1,2,1,1,1,False
20,84,True,6,57,True,2,False,True,4,0,2,69,1,2,2,1,1,1,False
15,84,False,6,55,True,1,True,False,2,0,0,64,1,2,0,1,1,-1,False
18,67,True,9,68,True,2,True,False,2,2,0,61,0,0,0,0,2,-1,False
26,65,False,7,53,True,3,False,True,2,0,0,64,0,1,0,2,1,1,False
17,99,False,6,59,True,0,False,True,3,0,1,68,1,2,1,1,1,0,False
25,76,False,8,53,True,1,False,True,3,0,2,67,1,2,2,2,2,1,True
13,69,False,4,94,True,3,False,True,3,0,0,62,2,0,1,0,0,1,True
23,67,True,9,89,True,2,False,True,2,0,0,66,1,1,1,0,2,0,False
29,87,True,10,93,True,1,False,True,4,0,1,72,1,2,2,0,1,0,False
5,84,True,8,93,True,4,False,True,3,1,1,68,1,1,2,2,2,1,False
15,86,True,8,97,True,4,False,True,3,0,0,71,1,2,1,2,1,1,False
23,64,True,7,59,True,3,False,True,2,0,1,65,1,1,2,1,1,1,False
19,96,True,5,95,False,2,True,False,3,0,1,68,1,0,0,1,0,0,False
22,76,False,9,76,True,2,False,True,5,0,2,65,1,0,1,0,2,0,False
16,73,True,8,58,True,1,False,True,4,0,0,64,2,0,1,1,1,0,False
21,78,False,8,83,True,2,False,True,4,0,2,65,1,0,1,1,1,1,True
19,76,True,8,66,True,0,True,False,4,0,0,65,2,2,0,0,2,-1,True
27,95,False,7,52,True,3,True,False,3,1,1,73,2,1,2,1,2,-1,False
22,97,True,6,54,True,1,False,True,3,2,0,72,1,2,1,0,2,1,False
22,72,True,10,71,True,1,True,False,1,1,0,64,0,1,1,1,1,-1,False
18,95,True,7,91,True,0,False,True,4,2,1,69,1,1,0,0,1,1,True
17,91,False,6,66,True,1,True,False,3,0,0,69,1,1,2,2,1,1,False
17,97,True,9,88,False,0,False,True,2,0,0,70,1,2,1,1,1,1,False
22,70,False,7,53,True,1,False,True,3,0,0,83,0,1,0,0,1,1,False
17,83,False,7,70,True,3,True,False,5,2,0,68,2,1,0,0,1,0,False
22,71,True,9,56,True,1,False,True,3,1,0,84,0,2,2,0,2,0,True
32,93,True,8,93,True,1,False,True,3,2,2,75,1,1,2,1,2,-1,False
25,60,False,8,98,True,1,False,True,5,2,0,67,0,2,1,1,1,0,False
18,83,True,5,66,True,0,True,False,4,2,0,69,1,2,1,2,1,1,False
27,74,False,8,99,False,3,False,True,4,0,0,71,2,1,2,1,1,1,False
18,73,True,5,88,True,1,False,True,5,1,0,66,1,0,1,1,1,1,False
8,86,False,6,50,True,1,False,True,2,1,0,65,1,2,2,1,1,1,False
14,94,False,7,74,True,1,True,False,5,1,0,70,2,1,1,2,1,1,False
9,84,False,7,92,True,1,False,True,4,2,0,66,2,0,2,0,2,-1,False
18,94,True,8,77,True,3,False,True,4,2,0,74,2,1,1,1,2,1,False
30,81,False,8,72,True,0,False,True,2,0,1,68,1,2,0,0,1,0,False
22,78,True,5,70,True,2,False,True,1,1,0,68,1,2,1,0,1,1,False
19,60,False,10,51,True,0,False,True,3,1,0,62,1,2,1,1,1,1,True
25,82,True,7,81,True,2,True,False,2,2,1,71,1,2,1,1,1,0,False
7,86,False,9,88,True,2,False,True,2,1,0,63,1,0,1,0,1,-1,False
21,84,False,4,90,True,2,False,True,3,0,2,69,2,2,1,1,0,0,False
25,89,True,7,81,True,3,False,True,0,1,0,71,1,1,2,1,1,-1,False
11,83,True,5,67,True,1,False,True,2,2,0,66,2,0,1,1,1,1,False
27,63,False,6,51,True,0,False,True,2,2,1,64,1,2,0,0,1,1,False
22,65,True,7,95,True,3,False,True,2,0,1,65,1,1,0,0,1,1,False
18,84,False,6,71,True,4,False,True,2,0,0,69,1,2,1,1,0,1,False
24,71,False,9,80,True,2,True,False,3,0,0,66,1,0,1,1,2,1,False
34,63,True,10,60,True,1,False,True,4,0,0,67,1,2,0,1,1,-1,False
21,77,True,6,57,True,4,False,True,5,0,2,65,1,0,1,0,1,-1,False
21,82,True,6,54,True,3,False,True,2,1,1,65,0,0,2,0,1,-1,False
17,73,False,5,90,True,1,True,False,4,0,0,67,2,1,2,0,1,1,False
15,89,True,9,82,True,1,False,True,3,1,0,66,0,1,0,1,1,0,False
25,86,True,7,81,True,1,False,True,1,0,0,69,1,1,0,2,0,1,False
20,90,True,7,58,True,1,True,False,4,0,0,70,1,1,2,2,2,0,False
17,86,True,7,59,True,3,False,True,3,2,1,68,2,1,0,0,1,1,False
26,60,True,7,94,True,3,False,True,2,0,1,68,1,1,2,2,1,1,False
17,88,True,8,94,True,5,False,True,2,1,0,70,1,1,1,1,1,0,True
18,75,True,5,80,True,2,False,True,3,0,0,67,2,1,1,0,2,0,False
14,98,True,7,83,False,3,False,True,3,1,0,72,2,2,1,0,1,1,False
17,93,False,6,95,True,1,False,True,4,0,0,69,2,0,1,0,1,0,False
22,84,False,7,81,True,1,True,False,3,0,1,69,2,1,1,1,0,1,False
25,70,True,8,61,False,3,False,True,4,1,1,64,0,1,0,0,1,1,False
14,68,True,6,85,True,2,False,True,3,0,0,63,0,1,1,1,1,0,False
25,74,True,9,88,True,3,False,True,3,0,0,70,2,2,1,1,2,0,True
28,79,True,4,82,True,0,True,False,3,0,0,70,2,1,1,1,1,1,False
22,72,True,9,64,True,1,False,True,2,1,0,66,2,1,0,1,1,-1,False
31,81,False,9,70,True,1,False,True,4,2,0,70,1,1,0,0,1,0,False
15,67,True,6,74,True,0,False,True,2,2,0,66,1,2,2,2,1,1,False
13,99,True,6,57,True,1,False,True,5,1,0,68,1,1,1,0,1,-1,False
9,64,False,5,73,True,1,False,True,4,1,0,61,1,1,1,1,1,1,False
29,97,False,8,58,True,1,True,False,4,1,1,72,1,1,1,2,1,-1,False
24,97,False,7,75,True,1,False,True,2,0,1,69,2,0,0,1,1,-1,False
22,89,True,5,97,True,2,True,False,5,0,0,72,1,2,1,1,1,0,False
13,77,True,10,62,True,1,True,False,4,1,1,65,1,1,1,2,1,0,False
35,85,True,6,73,True,1,False,True,5,0,1,74,1,2,2,2,1,-1,False
21,74,True,7,52,True,1,False,True,4,0,2,62,1,0,0,2,1,-1,False
21,72,False,7,60,True,0,True,False,4,2,0,65,2,1,0,0,1,0,False
24,83,False,6,85,True,1,False,True,4,0,1,68,0,2,0,0,2,0,False
21,83,True,6,81,True,3,False,True,4,2,1,71,2,1,0,2,1,-1,False
15,71,False,8,50,True,1,False,True,2,2,0,62,1,2,0,1,1,0,True
23,75,True,6,73,True,1,False,True,2,0,1,65,0,2,0,0,1,1,False
31,63,False,9,86,True,0,False,True,3,2,1,68,1,2,0,2,1,0,False
28,62,False,6,96,True,4,False,True,3,0,0,70,1,2,1,1,2,1,False
17,63,False,4,92,True,2,False,True,4,0,0,63,1,1,1,0,1,-1,False
14,64,True,6,90,True,0,True,False,2,0,0,63,2,2,0,0,2,-1,False
19,93,False,6,65,True,0,False,True,3,0,0,69,1,2,1,1,2,0,False
20,62,True,5,94,True,3,False,True,3,2,0,66,0,1,2,1,1,0,False
27,86,True,7,82,True,2,False,True,3,0,1,70,1,1,0,0,1,1,False
10,71,True,7,55,True,2,False,True,3,1,0,63,1,1,2,0,2,1,False
29,95,True,4,97,True,0,True,False,4,1,1,72,0,1,1,1,1,1,True
19,79,True,10,59,True,1,False,True,3,1,1,65,2,1,0,1,1,0,True
17,72,True,7,74,True,2,False,True,4,2,2,67,1,2,0,2,1,1,False
14,81,True,7,73,False,1,True,False,3,0,1,63,1,1,0,2,1,1,True
10,75,False,9,81,True,3,False,True,5,0,0,65,2,1,1,0,2,-1,False
25,83,True,8,83,True,2,False,True,1,0,1,67,1,1,1,0,1,0,True
20,65,True,7,62,True,0,False,True,0,2,0,80,1,0,2,1,1,0,True
12,100,True,4,68,True,2,False,True,3,1,2,68,1,1,1,0,1,0,False
12,77,True,8,57,True,2,False,True,2,1,1,63,1,1,1,0,2,-1,False
18,74,False,6,56,True,1,True,False,3,1,1,64,1,1,1,1,1,1,False
30,88,False,9,91,True,3,False,True,3,0,0,73,1,1,1,1,0,1,False
18,75,True,6,88,True,2,False,True,1,2,0,66,1,1,0,1,2,-1,True
11,93,True,6,72,True,2,False,True,3,1,1,66,1,1,0,0,1,-1,False
19,78,False,5,55,True,0,False,True,4,0,1,66,2,2,1,1,1,0,False
18,89,True,5,72,True,4,False,True,2,0,0,69,1,2,0,1,0,0,False
4,64,True,7,65,True,1,False,True,4,0,2,59,1,2,1,1,2,-1,False
20,94,False,7,89,True,0,True,False,1,0,0,68,1,1,1,0,1,0,False
19,89,False,6,55,True,1,True,False,3,2,1,67,1,1,1,0,1,0,False
24,68,True,10,73,True,1,False,True,4,0,1,64,1,1,0,1,1,0,True
31,66,True,8,80,True,0,True,False,4,0,0,65,0,2,0,0,0,-1,False
27,73,False,7,99,True,1,False,True,4,1,0,68,1,1,0,0,1,1,False
18,99,True,4,54,True,0,False,True,3,2,1,70,1,2,0,1,1,1,False
13,70,False,8,56,True,2,False,True,0,0,0,62,1,1,1,1,2,0,False
35,78,True,10,99,True,1,True,False,2,0,0,72,2,0,1,0,1,1,False
20,61,True,7,70,True,1,True,False,4,0,1,62,1,0,0,1,1,1,False
20,76,True,6,87,True,1,False,True,4,2,1,68,2,2,0,0,1,-1,False
20,83,False,7,89,True,3,True,False,4,0,0,69,2,1,1,0,2,-1,False
21,98,False,5,66,True,3,False,True,5,0,0,73,2,1,0,2,2,1,False
19,81,False,8,61,True,3,True,False,5,2,0,69,2,2,0,1,1,-1,False
17,93,True,9,64,True,1,False,True,3,0,1,67,1,1,1,1,1,0,False
17,82,False,6,88,True,2,True,False,3,2,0,65,1,0,0,0,0,0,False
20,62,False,6,92,True,2,False,True,3,2,1,63,0,0,2,1,1,1,False
17,73,True,7,85,True,2,False,True,2,0,1,66,2,1,1,0,1,1,False
16,83,False,6,72,True,1,False,True,2,1,0,66,1,1,1,0,2,1,False
21,98,False,5,63,True,0,False,True,2,2,0,70,1,2,0,0,2,0,False
18,94,False,6,71,True,2,False,True,3,2,2,69,1,1,0,2,1,0,False
29,69,False,6,96,True,1,False,True,4,0,0,70,1,2,0,2,1,1,False
4,69,False,9,93,False,2,True,False,3,0,1,58,1,0,0,1,2,-1,False
27,68,False,9,66,True,3,True,False,3,0,2,67,1,1,1,2,1,1,False
8,94,False,8,89,True,0,False,True,2,0,0,66,2,0,2,1,1,0,False
18,91,True,7,71,True,0,False,True,3,0,0,70,2,2,2,1,1,0,False
18,76,False,6,79,True,1,True,False,2,2,2,67,2,2,1,1,1,1,False
12,80,False,9,71,True,1,True,False,3,0,1,60,0,0,2,0,0,1,True
15,79,False,8,62,True,1,False,True,3,1,0,65,2,1,0,0,0,1,False
13,70,False,5,59,True,0,True,False,2,2,0,63,1,1,1,1,2,1,False
31,80,True,6,57,True,1,True,False,3,0,0,72,2,2,0,1,2,1,False
26,61,True,5,51,True,0,True,False,5,0,1,62,0,1,2,0,1,0,False
28,65,True,4,64,True,6,False,True,3,2,0,70,1,1,1,1,2,0,False
24,95,True,8,59,True,2,False,True,1,1,1,70,2,0,1,0,2,-1,False
13,90,False,5,63,True,0,False,True,4,0,1,64,1,1,1,0,1,0,False
17,77,True,6,54,True,3,False,True,4,0,1,64,1,1,0,0,1,0,False
24,90,True,6,97,True,1,False,True,4,0,0,72,1,1,0,2,2,1,False
19,91,False,9,67,True,0,True,False,3,1,0,66,1,0,1,1,1,-1,False
18,91,False,5,52,True,2,False,True,4,0,1,66,1,1,1,1,1,-1,False
24,89,True,5,68,True,0,False,True,2,2,0,71,1,2,1,0,2,1,False
23,68,False,8,91,True,5,False,True,5,2,0,66,0,0,1,0,1,-1,False
18,74,True,6,67,True,2,False,True,2,0,0,64,1,0,2,0,2,0,False
27,79,False,6,65,True,0,True,False,2,1,0,66,1,0,0,1,1,-1,False
14,73,True,5,96,True,1,False,True,3,0,1,62,1,0,0,0,1,-1,False
24,90,False,8,65,True,4,False,True,4,0,1,70,1,1,1,0,1,0,False
24,73,True,7,99,True,3,True,False,3,0,0,69,1,1,1,1,2,0,False
18,66,False,7,92,True,2,True,False,4,0,1,65,2,1,1,0,1,0,False
22,76,True,6,84,True,2,False,True,3,0,0,70,2,1,2,1,2,0,False
12,99,True,6,80,False,0,False,True,3,0,1,70,2,2,1,2,1,1,False
26,69,True,7,61,True,1,False,True,2,1,0,67,1,1,1,2,2,1,False
19,84,True,8,87,True,2,False,True,3,0,1,69,1,2,0,0,2,1,False
17,77,False,9,67,True,0,False,True,5,0,0,62,0,1,0,0,2,0,True
26,63,True,9,74,True,1,True,False,4,0,0,67,1,2,1,0,1,1,False
16,80,False,8,55,False,0,False,True,6,1,1,65,2,1,2,0,1,1,False
